#{"t_start": 1662493896.372335, "env_id": "zinc-coating-v0"}
r,l,t
-2779.045742,2500,0.570608
-3212.469037,2500,7.156488
-3720.124985,2500,13.850265
-3158.818612,2500,20.473599
-2313.92518,2500,38.808623
-2031.431449,2500,57.000411
-1639.021038,2500,75.234651
-2504.229943,2500,93.661044
-2443.288604,2500,112.168051
-2325.550341,2500,130.564385
-1807.849608,2500,148.882147
-1676.834984,2500,167.205698
-1238.945207,2500,186.057884
-1666.352062,2500,204.73202
-1330.335093,2500,223.651484
-1531.024381,2500,242.379251
-1988.224511,2500,261.178623
-1471.804944,2500,279.864991
-1848.863508,2500,298.41499
-1520.03699,2500,316.70913
-1455.248128,2500,334.92913
-1846.106729,2500,353.192256
-2301.342946,2500,371.326266
-1856.915456,2500,389.757589
-1969.529358,2500,408.162538
-2011.924372,2500,426.441345
-1926.433888,2500,444.836948
-1926.731589,2500,463.245123
-1211.790171,2500,482.066037
-1576.310541,2500,500.740484
-2407.142524,2500,519.536869
-1893.27742,2500,538.01052
-1194.424726,2500,556.614039
-1342.92932,2500,575.892262
-1700.795974,2500,595.018628
-1114.233138,2500,613.885389
-1253.119348,2500,632.766292
-2305.534943,2500,651.432473
-2182.774461,2500,669.686808
-2053.15286,2500,688.213652
-1541.518947,2500,706.841862
-1438.702045,2500,725.497002
-900.677266,2500,743.974934
-1247.914019,2500,762.775059
-1743.259299,2500,781.266039
-1249.611211,2500,799.548527
-2944.217515,2500,818.027449
-2283.737561,2500,836.642061
-2112.491862,2500,855.461872
-1555.566942,2500,874.130204
-1606.000942,2500,892.526362
-1148.7024,2500,910.888353
-1027.409447,2500,929.378959
-1507.322502,2500,947.712204
-1740.191779,2500,965.81304
-1761.837674,2500,984.528757
-821.246154,2500,1002.97367
-1727.575359,2500,1021.299818
-1996.050842,2500,1039.331087
-1564.361124,2500,1057.577414
-1644.685327,2500,1075.990431
-2084.169206,2500,1094.260276
-1463.106369,2500,1112.453479
-866.077656,2500,1130.986911
-539.23429,2500,1149.158674
-1534.75442,2500,1167.509211
-1025.939961,2500,1185.810622
-1686.974711,2500,1204.010073
-1806.63349,2500,1222.253573
-1068.031713,2500,1240.544308
-1513.068814,2500,1258.88849
-1485.313684,2500,1277.065243
-865.768826,2500,1295.470857
-1436.931551,2500,1313.724179
-1392.71712,2500,1331.931046
-1172.984567,2500,1350.502856
-940.491415,2500,1369.125952
-1683.149921,2500,1387.481044
-1872.315507,2500,1405.823699
-1347.332951,2500,1424.206025
-1655.859131,2500,1442.700423
-1099.598509,2500,1461.22863
-1170.463341,2500,1479.33446
-1370.173691,2500,1497.668686
-2071.207032,2500,1515.858138
-1004.255439,2500,1534.136754
-560.718156,2500,1552.418682
-929.865628,2500,1570.472871
-1375.181013,2500,1588.526094
-1870.764112,2500,1606.713663
-2819.066629,2500,1624.794427
-1974.18159,2500,1642.804047
-2244.256892,2500,1660.960953
-1159.176768,2500,1679.028901
-1984.788961,2500,1696.960945
-1365.066621,2500,1715.041636
-1655.661025,2500,1733.315055
-1725.992231,2500,1751.551471
-1395.267863,2500,1769.674874
-2129.665174,2500,1787.779167
-1153.171409,2500,1805.986049
-1919.226877,2500,1823.868699
-1093.32356,2500,1842.030612
-2415.731779,2500,1860.178163
-1611.23777,2500,1878.449853
-2812.838308,2500,1896.984935
-1656.503339,2500,1915.138227
-1854.09261,2500,1933.4536
-555.1073,2500,1951.582945
-1096.06128,2500,1969.717557
-1851.178634,2500,1987.991298
-2977.480129,2500,2005.903862
-495.411076,2500,2023.949958
-1412.765406,2500,2042.056873
-863.964317,2500,2060.160815
-1465.179571,2500,2078.601125
-1071.798276,2500,2096.882211
-1344.27792,2500,2115.200476
-2313.903013,2500,2133.478534
-1549.298304,2500,2151.633628
