#{"t_start": 1662539591.75247, "env_id": "zinc-coating-v0"}
r,l,t
-2578.754198,2500,0.599269
-3600.137362,2500,7.252772
-2745.519376,2500,13.910979
-2670.387553,2500,20.416367
-2127.493844,2500,31.253155
-2103.310909,2500,42.049812
-2072.011754,2500,53.013476
-1640.31559,2500,64.031332
-2215.418991,2500,75.011347
-2019.051439,2500,85.833895
-1456.808717,2500,96.691738
-2840.763344,2500,107.664735
-2321.818623,2500,118.441132
-1865.396562,2500,129.128826
-2075.619663,2500,139.901288
-1692.514745,2500,150.462055
-2384.778862,2500,161.139433
-3516.224297,2500,171.715751
-1621.064873,2500,182.202323
-1944.190034,2500,192.900126
-1427.450421,2500,203.597617
-3586.32146,2500,214.254755
-1015.428024,2500,224.909867
-1638.967019,2500,235.468442
-1828.665242,2500,246.141283
-4137.799069,2500,256.824263
-1775.338332,2500,267.255167
-2638.722584,2500,277.972159
-2333.666667,2500,288.53754
-1508.907407,2500,299.20437
-1473.105595,2500,309.722776
-1578.852417,2500,320.501823
-1036.274439,2500,331.18871
-1411.839236,2500,341.914402
-1877.760449,2500,352.621991
-1197.814737,2500,363.189189
-963.893207,2500,373.899172
-2052.652768,2500,384.545144
-1832.539525,2500,395.196328
-1514.204345,2500,405.711219
-1536.588692,2500,416.354548
-2142.697533,2500,427.041984
-1749.425011,2500,437.647683
-2319.145497,2500,448.119554
-902.734714,2500,458.706445
-1381.063039,2500,469.366671
-1427.8806,2500,480.128567
-1525.334673,2500,490.769551
-4014.322827,2500,501.413367
-2445.286077,2500,512.166195
-2262.775897,2500,522.860898
-1130.212464,2500,533.416823
-1304.452123,2500,544.149622
-1585.250635,2500,554.889385
-898.712474,2500,565.564652
-1873.005955,2500,576.293463
-2685.77759,2500,586.944709
-1247.966312,2500,597.558115
-1405.967825,2500,608.184129
-1484.832887,2500,618.920065
-1917.256881,2500,629.508561
-1766.815706,2500,640.053991
-2169.37471,2500,650.813264
-1369.279589,2500,661.394231
-1137.697565,2500,671.958163
-1469.431845,2500,682.5308
-1148.31033,2500,693.130133
-1053.794672,2500,703.563342
-2071.626688,2500,714.344158
-1138.202682,2500,724.769978
-1832.534335,2500,735.428124
-1045.82392,2500,746.055495
-3183.075417,2500,756.738222
-1365.467511,2500,767.419165
-2132.584332,2500,778.074025
-2358.041312,2500,788.684206
-1527.776665,2500,799.590847
-1257.747265,2500,810.388731
-2623.153495,2500,821.12326
-2193.682098,2500,831.91682
-2026.516463,2500,842.569307
-2194.450101,2500,853.090953
-1368.012116,2500,863.633685
-2158.204616,2500,874.188976
-752.206189,2500,884.825203
-2052.064556,2500,895.570266
-4054.104934,2500,906.274095
-2610.477819,2500,916.717796
-2369.544641,2500,927.272815
-2150.739398,2500,937.890497
-2791.567713,2500,948.403592
-1226.614543,2500,959.077536
-1266.041316,2500,969.64321
-988.698109,2500,980.388088
-1105.221576,2500,990.992762
-2177.740821,2500,1001.66827
-1741.314195,2500,1012.567497
-525.038046,2500,1023.213737
-2417.300216,2500,1033.898079
-2533.194872,2500,1044.572086
-1650.430073,2500,1055.223094
-2050.018876,2500,1065.737644
-1474.835354,2500,1076.388073
-1480.168634,2500,1086.983255
-2865.857076,2500,1097.508809
-1350.061153,2500,1108.101175
-2804.461935,2500,1118.687589
-2117.457494,2500,1129.211782
-1106.968458,2500,1139.714638
-2135.077366,2500,1150.292746
-2453.275963,2500,1161.032094
-2469.111485,2500,1171.784807
-1818.570094,2500,1182.395834
-1672.188322,2500,1193.263633
-1593.784227,2500,1203.818882
-1340.206902,2500,1214.53544
-2210.418495,2500,1225.127062
-866.190839,2500,1235.798871
-1578.21701,2500,1246.331964
-1050.994234,2500,1256.948268
