#{"t_start": 1662540857.7422943, "env_id": "zinc-coating-v0"}
r,l,t
-2522.406235,2500,0.600199
-3015.590164,2500,7.277739
-3001.643582,2500,14.04282
-3440.665698,2500,20.743956
-3952.324479,2500,31.686549
-1714.874319,2500,42.689682
-1651.464846,2500,53.933231
-2688.332386,2500,64.773988
-2096.412049,2500,75.888102
-2635.9125,2500,86.921729
-1199.101371,2500,97.88896
-2746.820105,2500,109.001038
-1066.537138,2500,120.105381
-1259.196244,2500,131.209338
-1841.595837,2500,142.216283
-2315.605231,2500,153.232318
-2206.635718,2500,164.297886
-3578.970724,2500,175.30799
-2399.271804,2500,186.449171
-1707.868732,2500,197.571269
-1413.777949,2500,208.765013
-2670.806606,2500,219.820961
-3802.611552,2500,230.977778
-2736.283489,2500,241.939115
-2341.824297,2500,252.944974
-1603.985083,2500,263.966512
-611.840021,2500,275.128369
-2490.462238,2500,286.251152
-2980.495104,2500,297.229418
-1075.790209,2500,308.257394
-2361.101997,2500,319.318629
-1523.449138,2500,330.426975
-1945.755832,2500,341.535013
-2258.876478,2500,352.731132
-1048.831106,2500,363.999561
-1767.6161,2500,375.138546
-2733.727112,2500,386.267418
-1241.004291,2500,397.431488
-1603.784625,2500,408.491298
-1889.412418,2500,419.552026
-1653.39883,2500,430.599395
-2203.097015,2500,441.850032
-2065.368472,2500,452.882917
-1337.873139,2500,463.869923
-2023.425983,2500,474.846512
-2050.087378,2500,485.811262
-1368.847386,2500,496.681907
-940.334364,2500,507.608408
-1552.846017,2500,518.648782
-4033.061023,2500,529.765621
-1891.912176,2500,540.706411
-1441.969217,2500,551.719435
-1437.921989,2500,562.832213
-1667.559737,2500,573.814683
-1101.859472,2500,584.76042
-2802.256979,2500,595.663204
-2028.681379,2500,606.482365
-3330.825713,2500,617.476279
-1983.185572,2500,628.380482
-1896.458178,2500,639.277217
-2252.291162,2500,650.215721
-1341.854792,2500,661.02698
-3333.306583,2500,671.828389
-2396.119618,2500,682.529516
-2584.302972,2500,693.506877
-3065.144477,2500,704.186752
-3810.101951,2500,714.837173
-1370.958219,2500,725.577008
-1823.174104,2500,736.488005
-2558.295835,2500,747.421386
-1811.608565,2500,758.246662
-2677.277377,2500,769.217013
-2140.691153,2500,779.853868
-1122.884665,2500,790.608459
-2244.695511,2500,801.359922
-1683.914101,2500,812.080202
-2420.639228,2500,822.699911
-2412.236403,2500,833.343977
-1547.79076,2500,844.147004
-2172.204599,2500,854.804491
-1116.346411,2500,865.436043
-2669.390592,2500,876.021619
-1035.024016,2500,886.81476
-1814.760659,2500,897.570507
-1890.802094,2500,908.550213
-2053.413714,2500,919.302429
-2081.220939,2500,930.100649
-1785.468873,2500,940.704902
-2556.953605,2500,951.343761
-881.515927,2500,961.931525
-1164.262976,2500,972.658507
-1749.69531,2500,983.278193
-1763.429118,2500,994.093161
-1838.530112,2500,1004.926012
-2593.949257,2500,1015.614641
-1279.254098,2500,1026.414137
-2683.836656,2500,1037.078355
-1378.780424,2500,1047.862994
-1528.855136,2500,1058.494536
-3189.645289,2500,1069.267005
-1934.033568,2500,1079.899689
-1672.857606,2500,1090.592788
-1404.357218,2500,1101.238199
-2101.43536,2500,1112.074097
-2014.935754,2500,1122.887043
-2227.945848,2500,1133.839965
-2098.106591,2500,1144.528714
-1423.327462,2500,1155.258602
-2485.60051,2500,1166.074587
-1748.36951,2500,1176.881699
-2110.141909,2500,1187.739379
-1637.620638,2500,1198.377128
-1674.939258,2500,1208.943196
-1074.275162,2500,1219.748598
-1232.098704,2500,1230.276686
-1294.954228,2500,1240.878391
-1461.878062,2500,1251.797379
-1959.269723,2500,1262.568269
-2008.008953,2500,1273.406754
-2250.030138,2500,1284.056747
