#{"t_start": 1662496057.1532588, "env_id": "zinc-coating-v0"}
r,l,t
-3392.090243,2500,0.57323
-3871.810518,2500,7.211748
-2696.89777,2500,13.839637
-2966.175119,2500,20.387939
-2665.70706,2500,31.397708
-2369.387602,2500,42.168466
-1984.490147,2500,52.879297
-2050.30043,2500,63.648745
-2032.191823,2500,74.338988
-2181.5705,2500,85.123589
-1906.488882,2500,95.738458
-2591.842648,2500,106.250848
-2252.017163,2500,116.925863
-1602.555224,2500,127.539126
-1978.388645,2500,138.190926
-2366.476179,2500,148.860594
-1429.038668,2500,159.387035
-1573.947155,2500,169.839028
-1643.913373,2500,180.183162
-1295.874559,2500,190.832175
-1202.447088,2500,201.360643
-1886.272091,2500,212.051728
-1591.345026,2500,222.598965
-1524.278953,2500,233.048804
-2056.422987,2500,243.644277
-2559.196786,2500,254.12543
-1862.1578,2500,264.683418
-2353.753415,2500,275.24989
-1965.656933,2500,285.756237
-1435.532764,2500,296.351824
-1565.416775,2500,306.825969
-1294.077656,2500,317.254209
-1788.115285,2500,327.988859
-1848.14868,2500,338.415591
-1867.448322,2500,349.002118
-1910.543252,2500,359.508607
-2502.545061,2500,370.005816
-1950.986937,2500,380.604872
-2683.856091,2500,391.147501
-1558.123871,2500,401.512392
-1332.278758,2500,412.038132
-1085.292012,2500,422.544508
-2461.40089,2500,433.162817
-1180.530445,2500,443.748707
-1893.231901,2500,454.298272
-2057.911768,2500,464.781764
-1729.005275,2500,475.387522
-3405.020599,2500,485.973759
-2786.356261,2500,496.56774
-2000.36857,2500,507.320913
-3257.460193,2500,518.017472
-1741.612577,2500,528.573329
-2798.158345,2500,539.040975
-1365.457846,2500,549.617919
-3636.861307,2500,560.036273
-1900.414311,2500,570.651738
-1615.653528,2500,581.290097
-1415.510165,2500,591.831944
-1120.483758,2500,602.174733
-2717.804028,2500,612.734865
-1559.334935,2500,623.300507
-2565.324061,2500,633.913136
-1698.012766,2500,644.548384
-1418.118777,2500,655.053064
-2890.892501,2500,665.663451
-1773.796762,2500,675.939196
-1553.830345,2500,686.526318
-1481.662373,2500,697.052432
-1922.856279,2500,707.654814
-1644.364668,2500,718.22189
-1847.881356,2500,728.607495
-1994.940317,2500,739.091858
-2004.738917,2500,749.718004
-1170.874405,2500,760.234919
-2097.320684,2500,770.839486
-2457.715534,2500,781.345037
-1161.413345,2500,792.053336
-1766.557486,2500,802.542376
-3088.598361,2500,813.111884
-3312.218799,2500,823.726552
-1242.861438,2500,834.302393
-2487.052336,2500,844.796262
-2482.569129,2500,855.338623
-1331.102126,2500,866.10878
-3139.690934,2500,876.68292
-1062.735764,2500,887.138298
-1495.822554,2500,897.649487
-1311.328018,2500,908.193503
-2230.928228,2500,918.59081
-1134.649003,2500,929.381467
-1223.495935,2500,939.892225
-2964.97225,2500,950.468103
-1624.694706,2500,961.030273
-2507.835633,2500,971.546276
-2160.157277,2500,982.06083
-1507.331847,2500,992.561717
-1122.811072,2500,1003.096788
-2220.49917,2500,1013.625736
-2084.690248,2500,1024.103161
-1776.351858,2500,1034.650969
-1462.519145,2500,1045.481031
-1264.804617,2500,1056.046775
-1215.830763,2500,1066.490003
-2801.98667,2500,1077.065961
-1664.273961,2500,1087.739729
-1616.184033,2500,1098.254697
-1625.20426,2500,1108.857273
-1801.841771,2500,1119.39735
-2164.592945,2500,1129.880571
-1590.840357,2500,1140.458969
-1756.819328,2500,1150.985206
-1260.791037,2500,1161.522631
-3688.24007,2500,1171.984148
-1315.675887,2500,1182.455752
-1934.43672,2500,1192.913455
-2069.262776,2500,1203.563852
-2531.794674,2500,1214.124803
-1996.038593,2500,1224.811186
-2278.295518,2500,1235.441856
-1292.676806,2500,1245.804333
