#{"t_start": 1662480756.581237, "env_id": "zinc-coating-v0"}
r,l,t
-3374.444102,2500,0.579059
-3654.951951,2500,7.280174
-3004.22201,2500,14.049255
-3265.797736,2500,20.691914
-2953.503429,2500,39.222879
-2356.871193,2500,57.464073
-1898.987643,2500,76.002484
-2362.116532,2500,94.368435
-2039.386973,2500,112.841629
-1976.986951,2500,131.531838
-1637.532311,2500,149.929422
-1866.249777,2500,168.300313
-2605.864362,2500,186.761685
-1684.292172,2500,205.178782
-1797.390269,2500,223.742817
-1439.810883,2500,242.176699
-1714.964893,2500,260.541095
-1834.717885,2500,278.919757
-1408.340329,2500,297.420408
-2188.516361,2500,315.876509
-2177.998355,2500,334.377068
-1890.315847,2500,352.855587
-1466.882821,2500,371.168121
-1505.836978,2500,389.655846
-1593.651094,2500,408.073312
-1487.120082,2500,426.331928
-1410.53837,2500,445.059703
-1228.196249,2500,463.524022
-1811.12352,2500,482.373318
-1772.227874,2500,501.0357
-1656.179728,2500,519.675684
-2395.822986,2500,538.0668
-916.920339,2500,556.299689
-2390.480552,2500,574.613135
-2285.789603,2500,592.878104
-1986.060738,2500,611.244107
-1605.392345,2500,629.909467
-1501.696112,2500,648.425372
-1322.641397,2500,666.801511
-1994.234897,2500,685.31277
-1470.708849,2500,703.685291
-3851.207057,2500,721.982772
-1585.790666,2500,740.492984
-1664.363723,2500,759.032699
-2246.697685,2500,777.309288
-1438.714551,2500,795.847276
-1668.34124,2500,814.3279
-865.117045,2500,832.815731
-1221.633971,2500,851.349026
-990.948757,2500,869.551565
-1363.220351,2500,887.678072
-1660.395517,2500,905.804028
-1422.278687,2500,923.929094
-1976.154083,2500,941.93311
-1612.332945,2500,959.849915
-2150.767343,2500,977.763503
-1489.87494,2500,995.909125
-1386.583687,2500,1014.003898
-1670.135025,2500,1031.901483
-1344.878209,2500,1049.927921
-1656.246353,2500,1068.03729
-1574.369939,2500,1086.121438
-1267.796566,2500,1104.017704
-1227.005765,2500,1122.200473
-698.517401,2500,1140.441455
-1087.924669,2500,1158.501137
-1182.748365,2500,1176.6777
-964.669266,2500,1194.627806
-1823.101634,2500,1212.792839
-1071.783744,2500,1230.871083
-1284.47663,2500,1248.802625
-1280.193794,2500,1266.784285
-1434.288026,2500,1285.131068
-1645.995232,2500,1303.439886
-1528.316418,2500,1321.626203
-2268.121441,2500,1339.678836
-1414.64511,2500,1357.941055
-3244.317714,2500,1376.215526
-1781.015954,2500,1394.408507
-1917.80601,2500,1412.839778
-1587.293818,2500,1431.59099
-1460.651663,2500,1450.147232
-1693.672121,2500,1468.293473
-1023.408578,2500,1486.168175
-1743.540487,2500,1504.675039
-1206.722906,2500,1523.287553
-2314.350563,2500,1541.613505
-2455.083154,2500,1559.87046
-1036.426489,2500,1577.973221
-1790.050483,2500,1596.211637
-1424.923669,2500,1614.263063
-583.792986,2500,1632.32376
-951.90686,2500,1650.473889
-1745.206613,2500,1668.675857
-899.26948,2500,1686.742021
-866.492078,2500,1705.012458
-1213.640322,2500,1723.285089
-969.831032,2500,1741.611434
-1199.363272,2500,1759.690296
-1390.056131,2500,1777.965267
-1317.139597,2500,1796.154908
-823.89634,2500,1814.135314
-1372.021702,2500,1832.191686
-1335.541415,2500,1850.468963
-1519.235835,2500,1868.565634
-1279.587665,2500,1886.680045
-1376.018026,2500,1904.616231
-926.288362,2500,1922.72236
-924.397526,2500,1940.74667
-1037.529776,2500,1958.923372
-1863.420993,2500,1977.129395
-1120.642166,2500,1994.987684
-1078.813041,2500,2013.136912
-1458.552592,2500,2031.456219
-1327.946879,2500,2049.417166
-1205.546102,2500,2067.583724
-1419.534921,2500,2085.856943
-2252.755612,2500,2103.752988
-1157.824528,2500,2121.80634
-1283.263554,2500,2139.964649
