#{"t_start": 1662492606.7995672, "env_id": "zinc-coating-v0"}
r,l,t
-2829.698083,2500,0.59728
-3080.800401,2500,7.381749
-2656.143287,2500,14.057891
-2727.171319,2500,20.65051
-3060.748529,2500,31.553411
-2181.612783,2500,42.60623
-1873.205523,2500,53.759204
-1778.836882,2500,64.914843
-1910.345662,2500,76.10412
-1797.257227,2500,87.259845
-2098.80867,2500,98.244357
-1314.684106,2500,109.10518
-2074.299428,2500,120.134609
-1682.099506,2500,131.091141
-2126.698952,2500,142.131128
-2281.20328,2500,153.167018
-2155.731565,2500,164.056838
-1674.009774,2500,175.28569
-1961.938055,2500,186.319414
-1856.818554,2500,197.337264
-1705.74905,2500,208.327957
-1627.649252,2500,219.319015
-1797.861829,2500,230.505904
-1645.059518,2500,241.666387
-1568.684042,2500,252.778007
-1567.548932,2500,263.840556
-1497.0319,2500,274.93022
-2273.15157,2500,285.826905
-1334.137445,2500,296.901867
-2865.369165,2500,307.959963
-3162.146244,2500,318.850356
-2085.317566,2500,329.806683
-3031.286835,2500,340.699769
-2158.74185,2500,351.679121
-1547.891389,2500,362.680507
-1438.173663,2500,373.648296
-3135.381437,2500,384.818328
-1566.77286,2500,395.772243
-2601.871809,2500,406.848894
-1773.73379,2500,417.929911
-1798.252352,2500,429.073582
-1854.038716,2500,440.054123
-2277.252883,2500,451.118351
-984.699711,2500,462.049565
-3296.79758,2500,473.048719
-1776.993786,2500,483.985137
-3274.087901,2500,494.90068
-1211.773589,2500,505.905241
-1717.904594,2500,517.022977
-1631.643012,2500,528.000641
-1351.345838,2500,539.205805
-1833.881427,2500,550.380406
-2465.121037,2500,561.600275
-3208.780042,2500,572.594182
-1836.292654,2500,583.612462
-1237.730553,2500,594.698086
-1482.404054,2500,605.687424
-2587.34692,2500,616.4224
-2526.605905,2500,627.318531
-1646.114528,2500,638.140671
-1944.604926,2500,648.914856
-1466.918468,2500,659.783426
-2700.100099,2500,670.405284
-2342.082504,2500,681.013241
-2036.052697,2500,691.615958
-1555.234704,2500,702.251467
-1918.422014,2500,712.998419
-988.68944,2500,723.835157
-1694.574882,2500,734.547173
-2114.941499,2500,745.339331
-1535.256482,2500,756.205126
-1728.449411,2500,766.978876
-1122.045554,2500,777.586852
-1623.194101,2500,788.201652
-1735.509557,2500,798.892396
-2628.014825,2500,809.594412
-3087.706245,2500,820.289073
-1813.92291,2500,831.072579
-3112.318457,2500,841.834615
-1647.278628,2500,852.456703
-1901.128,2500,863.166119
-1364.008532,2500,873.858966
-1748.77681,2500,884.50948
-1692.574044,2500,895.067543
-2256.163001,2500,905.808188
-2217.922413,2500,916.458005
-3242.30537,2500,927.109684
-1776.00903,2500,937.838563
-1675.588598,2500,948.555809
-1813.727817,2500,959.265271
-2004.356081,2500,969.937782
-1236.450153,2500,980.670159
-1493.238969,2500,991.429057
-1983.413047,2500,1002.080548
-1673.335061,2500,1012.685913
-1561.270815,2500,1023.400513
-2542.368434,2500,1034.183334
-3006.162744,2500,1044.93927
-2142.063617,2500,1055.518552
-1369.270077,2500,1066.325426
-1739.156418,2500,1077.051971
-1356.504517,2500,1087.837573
-1322.506842,2500,1098.515131
-2419.804227,2500,1109.15888
-3051.61171,2500,1119.764589
-1271.882275,2500,1130.371254
-1743.6799,2500,1141.02547
-1423.358932,2500,1151.764784
-1969.091467,2500,1162.651192
-1645.111958,2500,1173.298009
-1787.85871,2500,1183.877681
-1912.60216,2500,1194.549239
-1829.684507,2500,1205.270886
-2780.980947,2500,1215.79546
-1925.059698,2500,1226.551583
-1631.853637,2500,1237.319389
-2590.012153,2500,1248.136345
-1566.169237,2500,1258.991878
-3406.422375,2500,1269.73341
-3163.056394,2500,1280.507504
