#{"t_start": 1662519197.402355, "env_id": "zinc-coating-v0"}
r,l,t
-2605.625621,2500,0.592571
-2587.06469,2500,7.122765
-2288.924738,2500,13.610196
-2515.328647,2500,20.092073
-2682.50327,2500,30.924767
-2243.165987,2500,41.837016
-2378.22288,2500,52.590406
-2388.575678,2500,63.163017
-2037.791414,2500,73.6866
-2473.451266,2500,84.250061
-2359.494229,2500,94.956643
-2831.911023,2500,105.660678
-1782.242666,2500,116.170886
-2456.117144,2500,126.573039
-2577.587115,2500,137.201386
-1792.725687,2500,147.891626
-1670.390728,2500,158.408869
-2061.274779,2500,168.889096
-1502.030678,2500,179.74213
-1644.535312,2500,190.366918
-1762.121568,2500,200.912169
-1831.454744,2500,211.562637
-1651.044786,2500,222.216796
-2046.895535,2500,232.81532
-2053.603962,2500,243.537423
-2268.045436,2500,254.229148
-2203.218613,2500,264.712133
-1963.957053,2500,275.165965
-2071.907781,2500,285.740889
-2325.370497,2500,296.398395
-2624.772504,2500,306.927528
-2241.230629,2500,317.501089
-1913.567008,2500,328.168213
-1623.839575,2500,338.841605
-1491.677349,2500,349.488723
-2260.984611,2500,360.064477
-2055.451003,2500,370.770204
-1956.875528,2500,381.433423
-1796.206087,2500,391.948353
-1882.283821,2500,402.439929
-1638.084936,2500,413.352371
-2021.151995,2500,424.087952
-1997.352493,2500,434.683542
-2073.497742,2500,445.293505
-2935.205242,2500,455.985179
-1693.727048,2500,466.864725
-2417.97669,2500,477.703855
-1598.417807,2500,488.26871
-2687.940367,2500,498.820731
-1852.839226,2500,509.582907
-1951.407706,2500,520.339489
-1826.593411,2500,531.139904
-1780.689766,2500,541.852782
-1867.974522,2500,552.608184
-1670.709958,2500,563.212884
-2793.945996,2500,573.893985
-1990.913249,2500,584.759409
-2056.221448,2500,595.470682
-2076.093661,2500,606.124018
-2208.765431,2500,616.731106
-2091.039697,2500,627.452915
-2224.397913,2500,637.965528
-1863.839459,2500,648.594755
-2640.032011,2500,659.109387
-2055.526698,2500,669.686757
-2091.137145,2500,680.132844
-2785.044009,2500,690.653881
-2691.939794,2500,701.070922
-2221.573612,2500,711.58419
-2169.238865,2500,722.198185
-2114.971141,2500,732.901824
-2309.774409,2500,743.52069
-2537.213613,2500,754.177229
-2130.83631,2500,764.773992
-2438.320606,2500,775.424035
-2844.562819,2500,786.148542
-2132.097933,2500,796.68168
-2253.971907,2500,807.302372
-2876.645217,2500,817.921994
-2119.965951,2500,828.517862
-2518.63819,2500,839.092041
-2483.059477,2500,849.781107
-1851.243805,2500,860.30617
-1914.637123,2500,870.85246
-3519.772618,2500,881.390537
-2676.658932,2500,891.957444
-2509.193395,2500,902.589866
-3332.743784,2500,913.283719
-2205.93327,2500,923.75919
-3116.649819,2500,934.320235
-2118.110799,2500,944.97806
-2351.826033,2500,955.564308
-2672.290692,2500,966.141117
-1649.112984,2500,976.741342
-2504.900503,2500,987.192542
-2751.711948,2500,997.791145
-2081.56825,2500,1008.512547
-2229.024944,2500,1019.233793
-2436.353133,2500,1029.818623
-2539.206733,2500,1040.395006
-2418.914626,2500,1050.959956
-2636.278374,2500,1061.437661
-2062.07607,2500,1072.195394
-2558.786319,2500,1082.973344
-2334.377002,2500,1093.376844
-2789.514913,2500,1103.851664
-2049.776824,2500,1114.410379
-2546.156771,2500,1124.962647
-2855.548604,2500,1135.511782
-2232.684978,2500,1145.972546
-2903.894139,2500,1156.425476
-2423.67596,2500,1166.86381
-2239.499995,2500,1177.363592
-2778.909506,2500,1187.993158
-2471.784308,2500,1198.525106
-2398.29032,2500,1209.008442
-2657.215535,2500,1219.48607
-2499.508234,2500,1229.841375
-2377.495422,2500,1240.268147
-2541.615515,2500,1250.795811
