#{"t_start": 1662476116.0220654, "env_id": "zinc-coating-v0"}
r,l,t
-3469.938762,2500,0.556758
-2624.820461,2500,7.102901
-3194.849126,2500,13.749095
-2799.077323,2500,20.316538
-2649.068128,2500,31.070329
-2745.94935,2500,41.86958
-2209.505156,2500,52.535895
-2257.918649,2500,63.305539
-2091.725231,2500,73.904849
-1959.490389,2500,84.346637
-2076.881352,2500,94.730811
-2431.246656,2500,105.189891
-2577.608194,2500,115.550126
-1608.243607,2500,125.956814
-1924.9559,2500,136.54012
-2080.616673,2500,146.865958
-1472.742265,2500,157.232617
-1936.822952,2500,167.705875
-1841.585638,2500,178.16992
-2129.874135,2500,188.585938
-1626.733398,2500,198.977899
-984.133348,2500,209.265538
-3309.828847,2500,219.61009
-1664.122757,2500,230.102266
-1793.620685,2500,240.474962
-1756.749462,2500,250.972328
-1857.817409,2500,261.368911
-1571.149901,2500,271.84085
-1985.7556,2500,282.184483
-1600.602228,2500,292.811894
-2243.128501,2500,303.326025
-1785.264708,2500,314.012707
-1778.406491,2500,324.538211
-1420.679579,2500,335.049481
-3288.561718,2500,345.616946
-2201.452363,2500,356.22062
-1316.954023,2500,366.509845
-1580.055011,2500,376.978065
-1092.919455,2500,387.563447
-2389.677394,2500,398.044821
-1424.812388,2500,408.538005
-1957.64662,2500,419.056752
-1780.035683,2500,429.407934
-1726.858706,2500,439.841822
-1521.816072,2500,450.342228
-1441.797542,2500,460.775074
-1865.447832,2500,471.345136
-1883.044183,2500,481.862461
-1626.143211,2500,492.207077
-1977.042633,2500,502.628057
-2631.116664,2500,513.004162
-2873.475508,2500,523.269617
-1904.196742,2500,533.859187
-1682.122109,2500,544.281203
-3244.497413,2500,554.649444
-1520.647212,2500,565.082697
-1647.340267,2500,575.416706
-2448.118315,2500,586.0576
-1463.40772,2500,596.618313
-1873.127113,2500,607.130761
-1357.723511,2500,617.681567
-2368.704105,2500,628.043757
-1867.905712,2500,638.695845
-1993.307916,2500,649.275
-1570.79456,2500,659.85897
-1046.304508,2500,670.267859
-1488.161139,2500,680.787117
-1482.125626,2500,691.299829
-1524.284859,2500,701.751186
-2898.5975,2500,712.205276
-1382.867426,2500,722.551854
-1672.024135,2500,732.932706
-1170.458273,2500,743.419609
-1695.13431,2500,753.900694
-1280.241891,2500,764.620668
-1514.830458,2500,775.16941
-2540.727011,2500,785.793879
-1525.970522,2500,796.254248
-2059.360676,2500,806.741006
-1624.595084,2500,817.101105
-3989.418191,2500,827.746456
-1777.828501,2500,838.184468
-1571.338517,2500,848.611415
-1935.538566,2500,859.183235
-1635.917917,2500,869.646868
-1651.582624,2500,880.174059
-1471.469908,2500,890.7213
-1523.206114,2500,901.235484
-1581.764508,2500,911.766153
-1614.508138,2500,922.133281
-1990.87784,2500,932.583091
-1146.328274,2500,943.014048
-1470.749628,2500,953.613312
-2407.186712,2500,964.179502
-1404.422555,2500,974.736772
-2382.888128,2500,985.288555
-1156.148356,2500,995.774886
-1697.944567,2500,1006.348755
-1118.785416,2500,1016.880215
-1951.656856,2500,1027.149121
-1234.183617,2500,1037.467374
-1791.512664,2500,1047.941265
-1788.849524,2500,1058.615788
-1577.755979,2500,1069.265482
-1867.231208,2500,1079.762907
-1439.36635,2500,1089.971212
-1303.564055,2500,1100.602737
-1640.719654,2500,1110.999289
-1542.855567,2500,1121.571816
-1489.04372,2500,1132.059887
-1728.514605,2500,1142.52873
-1404.358311,2500,1152.956865
-2440.039194,2500,1163.382144
-1532.377972,2500,1173.820125
-1909.342379,2500,1184.225117
-1968.36554,2500,1194.780871
-2227.743711,2500,1205.28462
-1670.786626,2500,1215.705964
-1626.441763,2500,1226.124697
-2662.820527,2500,1236.645066
