#{"t_start": 1662512503.3309426, "env_id": "zinc-coating-v0"}
r,l,t
-3138.44698,2500,0.578526
-2756.769306,2500,7.270297
-3669.295465,2500,14.004213
-2396.099264,2500,20.701621
-2884.541619,2500,31.699491
-2106.439078,2500,42.567462
-1951.4116,2500,53.497167
-1927.056829,2500,64.593508
-1371.789927,2500,75.682265
-2233.283197,2500,86.816757
-2195.58048,2500,97.815021
-2885.611886,2500,108.955572
-2030.051415,2500,120.089127
-1590.03579,2500,131.207385
-1565.247892,2500,142.36079
-2107.112256,2500,153.471015
-2855.32428,2500,164.759877
-1700.377191,2500,176.025129
-2710.198305,2500,187.108218
-1945.832136,2500,198.365555
-1849.665093,2500,209.426947
-2053.2701,2500,220.476073
-1808.304785,2500,231.477754
-3354.030647,2500,242.467795
-2233.959077,2500,253.467832
-2201.932247,2500,264.630243
-1991.477774,2500,275.770425
-2026.715371,2500,286.889189
-2861.646463,2500,297.932289
-2107.293173,2500,309.061816
-2014.857211,2500,320.299036
-2369.557783,2500,331.395616
-2069.106573,2500,342.716318
-1757.880461,2500,353.931789
-1602.088524,2500,365.022647
-1825.572601,2500,376.152872
-1488.442592,2500,387.328565
-1969.121277,2500,398.30985
-1713.315476,2500,409.406394
-2165.879681,2500,420.547688
-1837.350597,2500,431.535004
-2186.584775,2500,442.87601
-1771.54156,2500,453.869566
-1622.539441,2500,464.842468
-2317.867905,2500,475.674327
-1963.48828,2500,486.57224
-1852.06459,2500,497.528878
-1523.984891,2500,508.458376
-1609.996005,2500,519.277266
-1461.791123,2500,529.932072
-1961.509243,2500,540.730904
-1370.14767,2500,551.383498
-2101.551783,2500,562.14127
-1603.550386,2500,573.200498
-1635.443031,2500,583.915272
-1443.907477,2500,594.597881
-1807.293904,2500,605.219887
-2036.631472,2500,615.947045
-3016.472551,2500,626.718273
-1656.957477,2500,637.576538
-2359.052582,2500,648.213568
-1608.664783,2500,658.835623
-1652.184013,2500,669.781812
-1938.372842,2500,680.73607
-1686.523797,2500,691.639682
-2594.261046,2500,702.31447
-2179.75112,2500,713.119863
-1936.102328,2500,723.939886
-1670.109536,2500,734.755693
-2302.714399,2500,745.445142
-1981.754003,2500,755.987139
-1661.858712,2500,766.510475
-1618.028152,2500,777.060671
-1753.295181,2500,787.825836
-1426.304844,2500,798.38708
-3461.141704,2500,809.111852
-1955.020812,2500,819.911937
-1590.535953,2500,830.461809
-1606.746798,2500,841.107253
-1407.925001,2500,851.656662
-2479.119404,2500,862.402284
-1402.11706,2500,873.07109
-2874.939181,2500,883.857664
-1580.759961,2500,894.583201
-1412.819024,2500,905.124935
-1531.439588,2500,915.754781
-2691.050188,2500,926.363655
-2363.067163,2500,936.946093
-3053.926975,2500,947.602206
-1882.729825,2500,958.093826
-2106.000007,2500,968.649312
-1850.283273,2500,979.027692
-1483.234218,2500,989.590608
-1772.552789,2500,1000.179875
-1885.837423,2500,1010.766613
-1768.114182,2500,1021.266742
-2472.269396,2500,1031.765286
-2453.422551,2500,1042.424685
-1543.020013,2500,1053.001219
-1766.958165,2500,1063.440406
-2163.785195,2500,1073.926617
-2412.074742,2500,1084.447366
-1927.973031,2500,1094.828607
-1954.309665,2500,1105.344463
-1874.869742,2500,1115.935955
-1947.488358,2500,1126.624624
-1751.300542,2500,1137.186939
-1751.148904,2500,1147.687469
-1817.183734,2500,1158.178648
-1463.624442,2500,1168.771715
-2467.334357,2500,1179.305747
-1647.360345,2500,1189.976749
-1376.809224,2500,1200.805569
-2015.289042,2500,1211.322972
-1660.463777,2500,1222.041401
-1953.153182,2500,1232.588086
-2165.183952,2500,1243.199563
-1559.699346,2500,1253.745681
-2243.292611,2500,1264.268764
-2850.250502,2500,1274.741068
