#{"t_start": 1662538320.8276153, "env_id": "zinc-coating-v0"}
r,l,t
-3570.869406,2500,0.578368
-3625.699895,2500,7.267594
-3233.668587,2500,13.906862
-3004.710618,2500,20.52587
-3430.471235,2500,31.604995
-2214.96771,2500,42.497946
-2055.6372,2500,53.382927
-4056.215952,2500,64.496655
-1908.435617,2500,75.272177
-2573.810095,2500,85.990657
-875.95975,2500,96.810569
-2518.198881,2500,107.663171
-1596.605271,2500,118.316446
-2543.114491,2500,128.928806
-1385.356352,2500,139.650649
-2721.793014,2500,150.454591
-1642.7869,2500,161.022913
-3001.778824,2500,171.599533
-3780.536105,2500,182.372922
-3300.163483,2500,192.881014
-2577.095347,2500,203.449283
-1162.870183,2500,214.151819
-2520.161949,2500,224.83848
-1859.912307,2500,235.466665
-2647.8521,2500,246.242435
-4132.068605,2500,256.89618
-3986.035136,2500,267.437185
-2434.604305,2500,277.950962
-3809.994274,2500,288.537014
-1551.360383,2500,298.998485
-1205.910691,2500,309.622824
-2065.956766,2500,320.359104
-1488.756863,2500,331.00374
-2480.292829,2500,341.640456
-1847.314954,2500,352.314889
-1806.54679,2500,363.180813
-1562.391328,2500,373.886311
-2494.135076,2500,384.534372
-1337.25246,2500,395.265691
-4103.206252,2500,406.028012
-2675.855397,2500,416.721655
-2694.13241,2500,427.368466
-1668.695619,2500,438.109345
-1908.797154,2500,449.031858
-2720.419895,2500,460.004177
-1995.863674,2500,470.66968
-3426.422893,2500,481.445765
-1221.123375,2500,492.306087
-2603.299598,2500,502.943695
-2967.405692,2500,513.524967
-1762.126688,2500,524.291251
-1918.764739,2500,535.164963
-1792.655702,2500,545.948679
-1682.02988,2500,556.649034
-1329.656855,2500,567.37023
-1495.307066,2500,578.025052
-1084.250233,2500,588.724527
-1524.011381,2500,599.46366
-1456.929873,2500,610.196319
-1893.128742,2500,620.834942
-2998.814021,2500,631.651772
-2462.898109,2500,642.290575
-3244.989683,2500,652.979008
-3276.088609,2500,663.675295
-3834.956603,2500,674.35848
-3395.168196,2500,685.183513
-1148.828784,2500,695.789459
-2165.916661,2500,706.536042
-4740.086265,2500,717.173093
-2972.709075,2500,727.943424
-3042.11448,2500,738.734645
-1883.572391,2500,749.473473
-4328.256318,2500,760.284192
-1700.634557,2500,771.097049
-1449.98445,2500,781.782184
-3109.379745,2500,792.413628
-1749.19345,2500,803.184195
-2964.237581,2500,813.950824
-1332.279316,2500,824.546302
-2048.251829,2500,835.13411
-2489.646157,2500,845.684769
-3119.006779,2500,856.363275
-3014.009819,2500,867.164673
-3399.329768,2500,877.866939
-1606.848203,2500,888.595361
-1682.556292,2500,899.301126
-2895.219293,2500,910.016455
-954.234845,2500,920.680717
-1280.193937,2500,931.453425
-2259.344943,2500,942.252099
-2506.435282,2500,953.072953
-2372.630923,2500,963.789402
-2066.031442,2500,974.51104
-2884.398208,2500,985.469838
-3276.542343,2500,996.055835
-3239.64755,2500,1006.682691
-2771.766102,2500,1017.317364
-1398.988291,2500,1027.979415
-2259.904317,2500,1038.604417
-2882.379131,2500,1049.27849
-1128.647286,2500,1060.01814
-2599.982955,2500,1070.805001
-2435.817662,2500,1081.580738
-3291.222641,2500,1092.155571
-2278.599739,2500,1102.802321
-1586.175276,2500,1113.451205
-1677.696635,2500,1124.061307
-1733.124074,2500,1134.704238
-1803.421121,2500,1145.409623
-1368.486817,2500,1156.100029
-1236.030502,2500,1166.749401
-3357.784857,2500,1177.254471
-1561.165702,2500,1187.853352
-1797.563375,2500,1198.369531
-1079.154083,2500,1208.922146
-3356.324476,2500,1219.35205
-3657.326946,2500,1229.966322
-1937.798158,2500,1240.541371
-1408.121174,2500,1251.242547
-3111.365337,2500,1262.007968
