#{"t_start": 1662525599.2525637, "env_id": "zinc-coating-v0"}
r,l,t
-2767.582367,2500,0.58177
-3659.165501,2500,7.209482
-2883.903347,2500,13.762663
-2474.814091,2500,20.200561
-2824.922432,2500,30.902713
-2671.415813,2500,41.633719
-2186.822855,2500,52.619132
-2240.236663,2500,63.269329
-1951.704123,2500,73.938967
-1972.292318,2500,84.603736
-1651.761627,2500,95.180148
-2357.593569,2500,105.785707
-2096.272804,2500,116.495263
-1989.983505,2500,127.225929
-2188.014027,2500,137.850727
-2094.003331,2500,148.390313
-1784.282224,2500,158.95752
-1675.945651,2500,169.605435
-2857.650013,2500,180.114084
-1658.753808,2500,190.64287
-1785.708104,2500,201.050447
-2175.374151,2500,211.562084
-2140.776989,2500,222.035275
-2469.998587,2500,232.643555
-1448.385955,2500,243.278744
-1790.662528,2500,253.753195
-1526.092867,2500,264.330791
-1815.48036,2500,274.831303
-1535.476091,2500,285.245282
-2579.833518,2500,295.721391
-2802.858845,2500,306.359862
-2029.784895,2500,316.771228
-3299.077086,2500,327.477579
-1442.658111,2500,338.126518
-1852.383795,2500,348.594159
-2083.450892,2500,359.18661
-1294.199089,2500,369.767412
-1731.714684,2500,380.356909
-2084.315867,2500,390.969392
-2781.163152,2500,401.596437
-1977.730942,2500,412.221606
-2287.185624,2500,422.853023
-1268.751803,2500,433.279129
-2148.336981,2500,443.705139
-1966.823889,2500,454.333566
-1958.365526,2500,464.929472
-2033.315062,2500,475.473175
-1752.419812,2500,486.181522
-1861.601116,2500,496.787941
-2374.552296,2500,507.4083
-2011.828533,2500,517.905432
-1586.58634,2500,528.518196
-1735.48289,2500,539.054705
-1624.946331,2500,549.597317
-2005.418698,2500,560.079017
-1197.521727,2500,570.599098
-2730.537394,2500,581.065769
-2460.163654,2500,591.659883
-2296.971222,2500,602.1466
-2937.352682,2500,613.051409
-1703.432151,2500,623.706424
-2081.404821,2500,634.427674
-1199.553777,2500,645.041687
-2806.666569,2500,655.628777
-3806.198953,2500,666.281441
-1737.465336,2500,676.892863
-1271.116971,2500,687.648787
-1436.29157,2500,698.199516
-1990.924735,2500,708.881917
-1251.221113,2500,719.437401
-1306.517734,2500,729.977842
-3442.272464,2500,740.513585
-1651.489514,2500,751.129029
-1757.263843,2500,761.566412
-1734.02362,2500,772.503491
-1445.656622,2500,783.32736
-2522.123504,2500,794.034703
-1248.172044,2500,804.70721
-1766.571097,2500,815.317933
-1972.206766,2500,826.026863
-1685.997459,2500,836.647875
-2201.997575,2500,847.256018
-2514.973821,2500,857.775123
-1570.169179,2500,868.312462
-1284.447439,2500,878.875772
-1662.942141,2500,889.387656
-1581.821721,2500,899.815932
-2353.014698,2500,910.339318
-1514.319236,2500,920.748401
-1211.300248,2500,931.255527
-1420.754982,2500,941.851907
-1751.884224,2500,952.439831
-2641.526062,2500,962.979838
-1530.36946,2500,973.418087
-1539.307928,2500,983.992795
-1048.77314,2500,994.466168
-1572.941363,2500,1005.019698
-2640.560893,2500,1015.62431
-1870.752721,2500,1026.207232
-1977.65783,2500,1036.885457
-1247.87589,2500,1047.476351
-2021.162111,2500,1058.120776
-1897.639916,2500,1068.735685
-1643.974305,2500,1079.366753
-1468.459566,2500,1089.917014
-2661.687103,2500,1100.277711
-1467.415523,2500,1110.777416
-1536.832134,2500,1121.391371
-1969.076776,2500,1132.0897
-1718.606803,2500,1142.592759
-1273.861379,2500,1153.144526
-2766.886581,2500,1163.682938
-1236.657383,2500,1174.16799
-2052.418037,2500,1184.555833
-1998.073515,2500,1195.012279
-1920.680376,2500,1205.831437
-1058.371969,2500,1216.422788
-2349.263552,2500,1226.836795
-3448.322972,2500,1237.30447
-1650.489405,2500,1247.906926
