#{"t_start": 1662523071.6847265, "env_id": "zinc-coating-v0"}
r,l,t
-2883.038054,2500,0.579427
-3337.62921,2500,7.223895
-2906.005592,2500,13.959726
-2665.910131,2500,20.64773
-2816.682565,2500,31.714842
-2030.717728,2500,42.685353
-1625.100815,2500,53.603097
-3883.906226,2500,64.363687
-2433.572416,2500,75.447895
-2158.278753,2500,86.392587
-2212.55289,2500,97.480716
-1578.039632,2500,108.554034
-2898.540302,2500,119.480614
-2261.010465,2500,130.695127
-1427.174593,2500,141.785463
-3583.837029,2500,152.817533
-2550.16615,2500,164.238606
-2335.616349,2500,175.162235
-1573.706405,2500,186.416184
-1638.893221,2500,197.528011
-1599.270201,2500,208.581315
-3618.730583,2500,219.913663
-1209.492545,2500,230.808218
-3833.054313,2500,241.938706
-2635.6867,2500,253.100127
-4345.199737,2500,264.138407
-2453.412351,2500,275.161239
-2819.991054,2500,286.056915
-1690.946343,2500,297.09947
-1364.692171,2500,308.156891
-1784.895084,2500,319.109308
-1651.715259,2500,329.965307
-2513.301394,2500,340.916577
-3583.374723,2500,351.801539
-1845.25264,2500,362.642684
-1732.004619,2500,373.416161
-2364.847604,2500,384.183764
-2293.424273,2500,394.812229
-1310.137147,2500,405.530046
-2216.52724,2500,416.243487
-3887.990596,2500,426.957829
-1526.185283,2500,437.5629
-2399.935765,2500,447.986938
-2541.580916,2500,458.557153
-1382.027712,2500,469.261142
-2793.769865,2500,479.786243
-1908.51003,2500,490.498195
-1539.830138,2500,501.477945
-2546.12606,2500,512.341852
-4336.490318,2500,522.830219
-1795.478119,2500,533.778464
-2380.802337,2500,544.437135
-1636.757599,2500,555.264135
-2096.376112,2500,565.774565
-2879.73722,2500,576.50602
-1703.305919,2500,587.132173
-1583.711031,2500,597.783581
-1830.643752,2500,608.515979
-1008.673596,2500,619.144498
-1928.514698,2500,629.768018
-2279.439677,2500,640.402516
-2427.902875,2500,651.083723
-2191.586824,2500,661.823655
-2015.769556,2500,672.599133
-2678.722777,2500,683.23367
-3911.396604,2500,693.941825
-2448.139181,2500,704.509737
-1610.363651,2500,715.109726
-1304.480664,2500,725.715303
-1641.464828,2500,736.406894
-2216.649533,2500,747.088581
-1341.140562,2500,757.788951
-2271.083147,2500,768.534755
-1612.441994,2500,779.163126
-2034.357053,2500,789.644516
-1548.193956,2500,800.311616
-1076.022668,2500,810.832122
-3059.00565,2500,821.504244
-834.227974,2500,832.328784
-2116.708301,2500,842.88916
-4394.319253,2500,853.654398
-1654.763869,2500,864.182639
-1150.70421,2500,874.820026
-1726.428467,2500,885.406978
-1600.474837,2500,896.176145
-3307.894195,2500,906.812734
-1984.358218,2500,917.543722
-1556.756815,2500,928.327884
-2347.717807,2500,938.951698
-4116.173092,2500,949.706137
-1929.061264,2500,960.294446
-2700.948526,2500,970.964223
-3512.135157,2500,981.413828
-1319.759465,2500,992.004365
-1656.922327,2500,1002.62948
-1260.125678,2500,1013.331132
-1909.118448,2500,1023.95818
-1570.585773,2500,1034.782249
-3946.504297,2500,1045.418651
-2145.635979,2500,1056.002559
-1588.620028,2500,1066.586502
-1359.202144,2500,1077.162826
-2738.813814,2500,1087.743914
-2000.959351,2500,1098.493484
-3298.487524,2500,1109.206631
-1983.583834,2500,1119.80822
-1507.769868,2500,1130.663601
-1822.4025,2500,1141.350655
-1040.74328,2500,1152.20527
-1589.072807,2500,1162.800265
-2308.663272,2500,1173.442106
-2558.491137,2500,1184.020162
-2485.662382,2500,1194.708836
-1585.020137,2500,1205.319408
-2850.010912,2500,1215.898108
-1029.032405,2500,1226.406805
-1803.28487,2500,1236.934235
-3675.296046,2500,1247.728264
-1935.399517,2500,1258.476725
-1060.543941,2500,1269.110955
