#{"t_start": 1662530260.6110215, "env_id": "zinc-coating-v0"}
r,l,t
-2919.548041,2500,0.576037
-3374.707695,2500,7.188788
-2969.829595,2500,13.814595
-3178.574802,2500,20.460156
-3342.96947,2500,38.799523
-2320.07078,2500,57.145693
-1673.854172,2500,75.388075
-2042.931837,2500,93.894282
-2013.933936,2500,112.327377
-1716.794922,2500,130.649732
-1559.474072,2500,149.423043
-1668.018495,2500,168.033931
-1782.584727,2500,186.498085
-1948.60814,2500,205.033315
-1673.403591,2500,223.706265
-1550.788447,2500,242.2504
-1523.710609,2500,260.908166
-1708.901745,2500,279.710741
-1188.323668,2500,298.569081
-1577.97931,2500,317.175137
-1970.77243,2500,336.007452
-1172.66207,2500,354.560774
-1183.345252,2500,373.080592
-1702.191959,2500,391.499197
-1714.751842,2500,409.975885
-1751.953825,2500,428.408319
-1690.029423,2500,446.831804
-1618.106902,2500,465.216087
-1367.589067,2500,483.703544
-993.968779,2500,502.022012
-1327.517108,2500,520.388748
-1831.764849,2500,538.951466
-1503.711175,2500,557.3681
-1486.719697,2500,575.813799
-1115.462337,2500,594.200881
-1535.239321,2500,612.602403
-1119.753415,2500,631.0961
-1811.118741,2500,649.210074
-870.486171,2500,667.556306
-1410.873933,2500,685.734725
-1861.187453,2500,704.225545
-1127.489516,2500,722.653487
-1615.795873,2500,740.736309
-1696.096429,2500,759.191566
-1391.939811,2500,777.4833
-1300.082491,2500,795.587816
-2020.194477,2500,814.081426
-953.834897,2500,832.230322
-1074.199398,2500,849.932632
-2772.097144,2500,868.013287
-1674.88916,2500,886.123794
-1416.371903,2500,904.255558
-1332.425763,2500,922.307647
-1481.875378,2500,940.369313
-936.452579,2500,958.472062
-2207.167258,2500,976.641945
-1858.225452,2500,994.771391
-2127.951082,2500,1012.827646
-929.025905,2500,1030.831409
-2531.83815,2500,1049.002261
-1114.387871,2500,1067.207527
-1223.76189,2500,1085.277424
-1055.585926,2500,1103.571992
-1184.314682,2500,1121.626376
-1026.09966,2500,1139.676142
-815.940721,2500,1157.734463
-1109.569205,2500,1175.961343
-1623.013298,2500,1194.098461
-1559.918122,2500,1212.32356
-1044.409643,2500,1230.165543
-1654.665925,2500,1248.288022
-1360.919819,2500,1266.422542
-2123.033043,2500,1284.491643
-1053.644902,2500,1302.614144
-1480.791455,2500,1320.659889
-2232.573593,2500,1338.680229
-1072.367247,2500,1356.979222
-910.201985,2500,1375.293604
-1124.079687,2500,1393.648057
-1284.018488,2500,1411.862221
-1017.260675,2500,1430.080424
-1390.425778,2500,1448.34166
-989.244656,2500,1466.751861
-1909.841197,2500,1485.179291
-1867.925753,2500,1503.549046
-1380.990811,2500,1521.726246
-1573.027723,2500,1539.891742
-972.12843,2500,1558.018414
-1452.472696,2500,1576.059093
-1222.756667,2500,1594.042763
-1072.384921,2500,1612.168338
-929.128639,2500,1630.292701
-1870.801584,2500,1648.520258
-1316.474497,2500,1666.702532
-1798.693607,2500,1684.80414
-1802.070064,2500,1702.89509
-1292.790524,2500,1720.843981
-1724.725474,2500,1738.646092
-2339.438691,2500,1756.948064
-1428.991915,2500,1774.962164
-1639.769296,2500,1793.402975
-1285.522654,2500,1811.293646
-1331.625193,2500,1829.521064
-2490.607979,2500,1847.369808
-1607.903631,2500,1865.456094
-3859.486852,2500,1883.257586
-2248.707491,2500,1901.410999
-1743.008661,2500,1919.41128
-1536.38436,2500,1937.418921
-941.487398,2500,1955.551733
-1005.273283,2500,1973.584822
-2234.716526,2500,1991.87694
-2441.396097,2500,2010.043476
-899.612581,2500,2027.977859
-2235.470529,2500,2046.171844
-1733.654801,2500,2064.249933
-1020.124253,2500,2082.435808
-1775.529351,2500,2100.725899
-1238.704959,2500,2118.752432
-2031.546661,2500,2136.71063
