#{"t_start": 1662497311.8779423, "env_id": "zinc-coating-v0"}
r,l,t
-2908.977782,2500,0.575054
-3190.291958,2500,7.228813
-3008.71434,2500,13.881612
-2043.008684,2500,20.557328
-2906.830576,2500,39.196477
-2178.558534,2500,57.742917
-2709.784882,2500,76.578927
-2082.137096,2500,94.783201
-2066.11507,2500,113.036623
-1729.059832,2500,131.402846
-2185.551805,2500,149.892966
-1659.915836,2500,168.375435
-1851.146071,2500,186.792578
-1588.645532,2500,205.383147
-1713.668134,2500,223.590159
-1707.794041,2500,242.003907
-2443.481373,2500,260.212354
-1934.978919,2500,278.338468
-1578.287338,2500,296.621317
-1534.0205,2500,314.743478
-1179.330777,2500,332.80836
-1269.04059,2500,351.042873
-1199.591312,2500,369.261165
-1531.51985,2500,387.50335
-1624.139841,2500,405.700462
-2190.856009,2500,423.88671
-1864.401552,2500,442.036811
-1687.401274,2500,460.407048
-1410.615682,2500,478.560446
-1565.546551,2500,496.864135
-2420.352769,2500,515.00496
-1365.238748,2500,533.303285
-1524.202232,2500,551.484607
-1397.957023,2500,570.18664
-2021.094573,2500,588.707583
-4042.756818,2500,607.376468
-1967.585755,2500,625.928606
-1415.621004,2500,644.405668
-2488.658659,2500,662.640153
-3227.486467,2500,680.728113
-1565.504195,2500,699.399806
-2321.460876,2500,717.63521
-2309.443429,2500,735.761347
-2879.446697,2500,754.359108
-2027.42489,2500,772.836644
-2370.275943,2500,791.118128
-1239.267498,2500,809.506294
-1024.294895,2500,827.879823
-2425.910769,2500,846.445008
-2673.991216,2500,864.61946
-1447.158975,2500,882.909841
-1191.898512,2500,901.158253
-2036.943906,2500,919.417229
-802.883634,2500,938.11053
-1178.596881,2500,956.405216
-1205.707794,2500,974.624552
-631.315726,2500,992.906726
-1257.360911,2500,1011.282564
-1315.447624,2500,1029.544724
-1147.855901,2500,1047.866609
-1764.061599,2500,1066.332017
-4467.836477,2500,1084.857271
-1281.646739,2500,1103.31301
-1140.673236,2500,1121.925243
-1142.288293,2500,1140.220779
-2862.627771,2500,1158.707143
-1850.348436,2500,1177.284514
-1457.742989,2500,1195.536415
-1006.559446,2500,1214.112014
-1520.766136,2500,1232.40976
-766.683654,2500,1250.605299
-1236.401777,2500,1268.699545
-1595.497455,2500,1286.741937
-1854.051184,2500,1304.691696
-603.715715,2500,1322.784508
-1475.85957,2500,1340.6671
-1304.997372,2500,1359.34042
-1171.494724,2500,1378.118731
-1699.891592,2500,1396.644728
-1194.012787,2500,1414.958851
-2013.25875,2500,1433.29121
-1446.590617,2500,1451.611671
-1581.149844,2500,1469.555083
-2180.506295,2500,1487.648011
-1144.951917,2500,1505.696158
-1576.145773,2500,1523.639545
-1442.88784,2500,1541.76503
-1052.218511,2500,1560.205458
-1123.787307,2500,1578.828616
-1902.783762,2500,1597.586891
-1850.158989,2500,1616.069413
-1275.297251,2500,1634.243367
-1557.122463,2500,1652.420342
-2410.167642,2500,1670.639019
-1440.257689,2500,1688.696865
-1755.448494,2500,1706.9145
-2844.631471,2500,1725.040374
-2310.005834,2500,1742.99877
-675.248997,2500,1761.002409
-2477.139285,2500,1779.032569
-2121.553458,2500,1797.320524
-1307.812565,2500,1815.56676
-1312.548621,2500,1833.82086
-724.179752,2500,1851.83929
-1465.699022,2500,1870.012296
-1237.537136,2500,1887.834667
-1724.657044,2500,1905.630241
-1292.303861,2500,1923.578909
-2302.661732,2500,1941.472808
-1484.921712,2500,1959.550642
-1587.460125,2500,1977.905396
-3995.058556,2500,1995.919227
-1107.945933,2500,2014.285197
-2326.046149,2500,2032.319182
-1462.338451,2500,2050.868969
-1741.255134,2500,2069.456669
-2565.875917,2500,2087.872358
-1968.713222,2500,2105.866866
-1755.124587,2500,2124.081013
-607.27282,2500,2142.251727
