#{"t_start": 1662500720.6590078, "env_id": "zinc-coating-v0"}
r,l,t
-2966.600548,2500,0.58636
-2601.283757,2500,7.186052
-2969.681135,2500,13.759806
-3271.425906,2500,20.305255
-2555.866235,2500,37.475806
-2313.489014,2500,54.693969
-1951.34027,2500,71.94741
-2120.206956,2500,89.390288
-1516.787929,2500,106.511289
-1306.659749,2500,123.587941
-1454.240799,2500,140.512314
-2076.333029,2500,157.777723
-1862.870678,2500,174.791484
-1533.915546,2500,191.689082
-1435.370598,2500,208.816883
-1985.922787,2500,225.925641
-1615.485277,2500,243.031091
-2807.125526,2500,260.009168
-2166.981138,2500,276.971394
-1464.456908,2500,294.025609
-2273.224738,2500,311.059167
-1953.276378,2500,327.789603
-1671.544984,2500,344.656407
-1457.911948,2500,361.802076
-2045.343309,2500,378.903276
-2025.232314,2500,395.601161
-1200.990354,2500,412.679412
-1707.552243,2500,429.617883
-1860.891931,2500,446.663132
-1752.551577,2500,463.585908
-2313.462519,2500,480.296942
-2766.184455,2500,496.817857
-1818.412216,2500,513.435156
-1674.650666,2500,530.705242
-1611.544276,2500,547.860675
-3075.974893,2500,564.825668
-2105.353056,2500,581.932137
-1895.375843,2500,598.877258
-1610.193633,2500,615.894337
-1455.31678,2500,632.770105
-1849.005045,2500,649.728217
-1634.119601,2500,666.781261
-1406.798848,2500,683.950695
-1619.908644,2500,700.906282
-1850.301095,2500,717.895251
-1250.040094,2500,734.925421
-1673.473383,2500,752.03667
-1097.087425,2500,769.427129
-2407.59814,2500,786.579411
-1788.62556,2500,803.557472
-1429.816373,2500,820.647518
-1157.278851,2500,837.333555
-1474.656763,2500,854.24145
-1399.740364,2500,871.265093
-1207.746257,2500,888.700716
-1859.289552,2500,906.40385
-1103.400228,2500,924.223543
-1518.208462,2500,941.702334
-1478.90888,2500,958.811532
-1314.805703,2500,975.93004
-1594.996598,2500,993.033931
-600.631968,2500,1010.273495
-1791.683938,2500,1027.371036
-1353.191306,2500,1044.630627
-1452.881325,2500,1061.75208
-1094.62098,2500,1078.718065
-1543.827608,2500,1095.656101
-996.845308,2500,1112.445905
-1615.812986,2500,1129.432176
-2340.40402,2500,1146.369307
-2402.9635,2500,1163.695561
-2394.03686,2500,1181.153876
-2392.920282,2500,1198.511142
-1565.199112,2500,1215.44701
-1522.163237,2500,1232.72756
-1452.15981,2500,1249.898569
-1794.492068,2500,1267.484324
-1737.115825,2500,1284.693531
-1710.563586,2500,1301.827458
-2081.389143,2500,1318.717403
-1094.509206,2500,1335.651262
-1659.831578,2500,1352.717881
-1715.998538,2500,1369.799533
-998.902358,2500,1386.846798
-1583.761046,2500,1403.959023
-1761.000681,2500,1420.737308
-672.32165,2500,1437.587627
-2054.203763,2500,1454.634825
-1067.044816,2500,1471.523095
-2779.117568,2500,1488.633371
-1287.76907,2500,1505.543802
-1499.487535,2500,1522.721962
-991.821313,2500,1539.871275
-2001.631649,2500,1556.733718
-1189.299396,2500,1573.767413
-1998.079258,2500,1590.793746
-1577.007334,2500,1607.606764
-1527.324262,2500,1624.741466
-1362.832563,2500,1641.606298
-1208.43335,2500,1658.858057
-1671.506883,2500,1675.751099
-1653.383864,2500,1692.58029
-1741.002612,2500,1709.43579
-1295.99493,2500,1726.337793
-1112.153785,2500,1743.263369
-1376.772267,2500,1760.093195
-1663.146246,2500,1776.882704
-1722.703483,2500,1793.702558
-971.986799,2500,1810.651372
-1831.482668,2500,1827.680955
-1682.900461,2500,1844.919745
-1102.895571,2500,1862.101585
-2598.974371,2500,1879.207234
-1040.121275,2500,1896.10165
-1641.242597,2500,1913.247766
-1037.026708,2500,1930.037673
-1866.084105,2500,1947.243334
-1527.989616,2500,1964.422331
-1648.252748,2500,1981.352401
-1620.895233,2500,1998.370075
